# ofcuda_matrix cell africa n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/africa_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/africa_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/africa (1948x2032, land 2183279 from BYTES)
# engine land from manifest 2183279
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0x92f9830e35a3aa8d engine_boundary0_hash 0x92f9830e35a3aa8d match yes
per-player owned sets match: yes
engine boundary0 owned_total 25358, port plane owned 25358
TROOPS boundary 14: [40/0 eng 0x40a146b59385593a dev 0x40a146b59385593a ok] [142/0 eng 0x40adbdbc06fcc070 dev 0x40adbdbc06fcc070 ok] [165/0 eng 0x40b11045b42fdb43 dev 0x40b11045b42fdb43 ok] [166/0 eng 0x40b12645b42fdb43 dev 0x40b12645b42fdb43 ok] [196/0 eng 0x40b01191dbd71dbe dev 0x40b01191dbd71dbe ok] [303/0 eng 0x40a68584f4e84f50 dev 0x40a68584f4e84f50 ok] [451/0 eng 0x40ab1054564b4564 dev 0x40ab1054564b4564 ok] [77/0 eng 0x409fca9bc5a7bc5c dev 0x409fca9bc5a7bc5c ok] [101/0 eng 0x40a22ab59385593a dev 0x40a22ab59385593a ok] [215/0 eng 0x40a50c1d4436d444 dev 0x40a50c1d4436d444 ok] [326/0 eng 0x40b1dc45b42fdb43 dev 0x40b1dc45b42fdb43 ok] [341/0 eng 0x40a77184f4e84f50 dev 0x40a77184f4e84f50 ok] [361/0 eng 0x40b338f98c8898c8 dev 0x40b338f98c8898c8 ok] [369/0 eng 0x40a9deeca599ca5a dev 0x40a9deeca599ca5a ok] [377/0 eng 0x409fb29bc5a7bc5c dev 0x409fb29bc5a7bc5c ok] [36/0 eng 0x40b3baf98c8898c8 dev 0x40b3baf98c8898c8 ok] [96/0 eng 0x40a322b59385593a dev 0x40a322b59385593a ok] [149/0 eng 0x40b008de037e6038 dev 0x40b008de037e6038 ok] [220/0 eng 0x40b28645b42fdb43 dev 0x40b28645b42fdb43 ok] [239/0 eng 0x40a5f41d4436d444 dev 0x40a5f41d4436d444 ok] [375/0 eng 0x40b3e0f98c8898c8 dev 0x40b3e0f98c8898c8 ok] [397/0 eng 0x40b3b0f98c8898c8 dev 0x40b3b0f98c8898c8 ok] [400/0 eng 0x40b3cef98c8898c8 dev 0x40b3cef98c8898c8 ok] [444/0 eng 0x40a352b59385593a dev 0x40a352b59385593a ok] [456/0 eng 0x40b17191dbd71dbe dev 0x40b17191dbd71dbe ok] [458/0 eng 0x40b02cde037e6038 dev 0x40b02cde037e6038 ok] [482/0 eng 0x40ab4eeca599ca5a dev 0x40ab4eeca599ca5a ok] [9/0 eng 0x40b22391dbd71dbe dev 0x40b22391dbd71dbe ok] [39/0 eng 0x40b35445b42fdb43 dev 0x40b35445b42fdb43 ok] [112/0 eng 0x40a7081d4436d444 dev 0x40a7081d4436d444 ok] [140/0 eng 0x40ac82eca599ca5a dev 0x40ac82eca599ca5a ok] [159/0 eng 0x40b21f91dbd71dbe dev 0x40b21f91dbd71dbe ok] [267/0 eng 0x40a9cd84f4e84f50 dev 0x40a9cd84f4e84f50 ok] [365/0 eng 0x40a46ab59385593a dev 0x40a46ab59385593a ok] [378/0 eng 0x40a19d4de2d3de2e dev 0x40a19d4de2d3de2e ok] [66/0 eng 0x40aab784f4e84f50 dev 0x40aab784f4e84f50 ok] [78/0 eng 0x40b53ff98c8898c8 dev 0x40b53ff98c8898c8 ok] [90/0 eng 0x40aadf84f4e84f50 dev 0x40aadf84f4e84f50 ok] [194/0 eng 0x40b3ef45b42fdb43 dev 0x40b3ef45b42fdb43 ok] [256/0 eng 0x40a540b59385593a dev 0x40a540b59385593a ok] [285/0 eng 0x40a568b59385593a dev 0x40a568b59385593a ok] [309/0 eng 0x40b07b2a2b25a2b2 dev 0x40b07b2a2b25a2b2 ok] [29/0 eng 0x40b636f98c8898c8 dev 0x40b636f98c8898c8 ok] [62/0 eng 0x40b610f98c8898c8 dev 0x40b610f98c8898c8 ok] [118/0 eng 0x40a656b59385593a dev 0x40a656b59385593a ok] [176/0 eng 0x40ae7aeca599ca5a dev 0x40ae7aeca599ca5a ok] [186/0 eng 0x40b0b02a2b25a2b2 dev 0x40b0b02a2b25a2b2 ok] [205/0 eng 0x40a64eb59385593a dev 0x40a64eb59385593a ok] [459/0 eng 0x40a666b59385593a dev 0x40a666b59385593a ok] [15/0 eng 0x40b6f5f98c8898c8 dev 0x40b6f5f98c8898c8 ok] [107/0 eng 0x40b6dbf98c8898c8 dev 0x40b6dbf98c8898c8 ok] [124/0 eng 0x40b15f2a2b25a2b2 dev 0x40b15f2a2b25a2b2 ok] [146/0 eng 0x40a728b59385593a dev 0x40a728b59385593a ok] [293/0 eng 0x40a734b59385593a dev 0x40a734b59385593a ok] [308/0 eng 0x40b1812a2b25a2b2 dev 0x40b1812a2b25a2b2 ok] [312/0 eng 0x40b2a7de037e6038 dev 0x40b2a7de037e6038 ok] [320/0 eng 0x40a4574de2d3de2e dev 0x40a4574de2d3de2e ok] [340/0 eng 0x40b447a631a7e7d9 dev 0x40b447a631a7e7d9 ok] [383/0 eng 0x40b1572a2b25a2b2 dev 0x40b1572a2b25a2b2 ok] [423/0 eng 0x40a748b59385593a dev 0x40a748b59385593a ok] [4/0 eng 0x40ab381d4436d444 dev 0x40ab381d4436d444 ok] [32/0 eng 0x40b7b2f98c8898c8 dev 0x40b7b2f98c8898c8 ok] [95/0 eng 0x40b372de037e6038 dev 0x40b372de037e6038 ok] [150/0 eng 0x40b1da2a2b25a2b2 dev 0x40b1da2a2b25a2b2 ok] [154/0 eng 0x40b0797652cce52d dev 0x40b0797652cce52d ok] [160/0 eng 0x40b362de037e6038 dev 0x40b362de037e6038 ok] [163/0 eng 0x40b4db91dbd71dbe dev 0x40b4db91dbd71dbe ok] [252/0 eng 0x40ab341d4436d444 dev 0x40ab341d4436d444 ok] [258/0 eng 0x40ab301d4436d444 dev 0x40ab301d4436d444 ok] [288/0 eng 0x40a5714de2d3de2e dev 0x40a5714de2d3de2e ok] [349/0 eng 0x40a86ab59385593a dev 0x40a86ab59385593a ok] [450/0 eng 0x40b4df91dbd71dbe dev 0x40b4df91dbd71dbe ok] [471/0 eng 0x40b4ed91dbd71dbe dev 0x40b4ed91dbd71dbe ok] [33/0 eng 0x40b71b45b42fdb43 dev 0x40b71b45b42fdb43 ok] [70/0 eng 0x40a95cb59385593a dev 0x40a95cb59385593a ok] [93/0 eng 0x40b1407652cce52d dev 0x40b1407652cce52d ok] [164/0 eng 0x40a64b4de2d3de2e dev 0x40a64b4de2d3de2e ok] [183/0 eng 0x40b59491dbd71dbe dev 0x40b59491dbd71dbe ok] [200/0 eng 0x40b1207652cce52d dev 0x40b1207652cce52d ok] [234/0 eng 0x40a948b59385593a dev 0x40a948b59385593a ok] [242/0 eng 0x40b2812a2b25a2b2 dev 0x40b2812a2b25a2b2 ok] [249/0 eng 0x40b2812a2b25a2b2 dev 0x40b2812a2b25a2b2 ok] [370/0 eng 0x40b28f2a2b25a2b2 dev 0x40b28f2a2b25a2b2 ok] [13/0 eng 0x40b93bf98c8898c8 dev 0x40b93bf98c8898c8 ok] [69/0 eng 0x40aa58b59385593a dev 0x40aa58b59385593a ok] [80/0 eng 0x40b7cd45b42fdb43 dev 0x40b7cd45b42fdb43 ok] [153/0 eng 0x40b951f98c8898c8 dev 0x40b951f98c8898c8 ok] [177/0 eng 0x40b3472a2b25a2b2 dev 0x40b3472a2b25a2b2 ok] [227/0 eng 0x40b7cf45b42fdb43 dev 0x40b7cf45b42fdb43 ok] [263/0 eng 0x40ad6a1d4436d444 dev 0x40ad6a1d4436d444 ok] [339/0 eng 0x40b32b2a2b25a2b2 dev 0x40b32b2a2b25a2b2 ok] [384/0 eng 0x40b93ff98c8898c8 dev 0x40b93ff98c8898c8 ok] [435/0 eng 0x40ad761d4436d444 dev 0x40ad761d4436d444 ok] [436/0 eng 0x40b64891dbd71dbe dev 0x40b64891dbd71dbe ok] [474/0 eng 0x40aa5cb59385593a dev 0x40aa5cb59385593a ok] [73/0 eng 0x40b579de037e6038 dev 0x40b579de037e6038 ok] [305/0 eng 0x40b87b45b42fdb43 dev 0x40b87b45b42fdb43 ok] [372/0 eng 0x40b0c7c27a7427a8 dev 0x40b0c7c27a7427a8 ok] [388/0 eng 0x40b88345b42fdb43 dev 0x40b88345b42fdb43 ok] [408/0 eng 0x40b3dd2a2b25a2b2 dev 0x40b3dd2a2b25a2b2 ok] [461/0 eng 0x40ba09f98c8898c8 dev 0x40ba09f98c8898c8 ok] [463/0 eng 0x40a8774de2d3de2e dev 0x40a8774de2d3de2e ok] [487/0 eng 0x40ae7e1d4436d444 dev 0x40ae7e1d4436d444 ok] [178/0 eng 0x40babff98c8898c8 dev 0x40babff98c8898c8 ok] [190/0 eng 0x40b7a091dbd71dbe dev 0x40b7a091dbd71dbe ok] [191/0 eng 0x40b92b45b42fdb43 dev 0x40b92b45b42fdb43 ok] [278/0 eng 0x40b15fc27a7427a8 dev 0x40b15fc27a7427a8 ok] [401/0 eng 0x40a96f4de2d3de2e dev 0x40a96f4de2d3de2e ok] [418/0 eng 0x40b615de037e6038 dev 0x40b615de037e6038 ok] [76/0 eng 0x40bb77f98c8898c8 device: not created yet (deferred to the next transition)] [266/0 eng 0x40ada4b59385593a device: not created yet (deferred to the next transition)] [364/0 eng 0x40b84e91dbd71dbe device: not created yet (deferred to the next transition)] [376/0 eng 0x40bb77f98c8898c8 device: not created yet (deferred to the next transition)] [440/0 eng 0x40ada4b59385593a device: not created yet (deferred to the next transition)]
TICK boundary 14 engine_tick 17: dev_hash 0x3d4ebf65acf24cae engine_hash 0x3d4ebf65acf24cae match=yes | claims 917 | dev_claims_total 5436 | live_attacks 109 | engine_attacks 114
INIT_ATTACK at boundary 15 (engine tick 17) slot 109: owner=76 target=0 troops_bits=0x40bb77f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 15 (engine tick 17) slot 110: owner=266 target=0 troops_bits=0x40ada4b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 15 (engine tick 17) slot 111: owner=364 target=0 troops_bits=0x40b84e91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 15 (engine tick 17) slot 112: owner=376 target=0 troops_bits=0x40bb77f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 15 (engine tick 17) slot 113: owner=440 target=0 troops_bits=0x40ada4b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 15: [40/0 eng 0x40a0e2b59385593a dev 0x40a0e2b59385593a ok] [142/0 eng 0x40ad09bc06fcc070 dev 0x40ad09bc06fcc070 ok] [165/0 eng 0x40b0a245b42fdb43 dev 0x40b0a245b42fdb43 ok] [166/0 eng 0x40b0be45b42fdb43 dev 0x40b0be45b42fdb43 ok] [196/0 eng 0x40af4b23b7ae3b7c dev 0x40af4b23b7ae3b7c ok] [303/0 eng 0x40a5fd84f4e84f50 dev 0x40a5fd84f4e84f50 ok] [451/0 eng 0x40aa6054564b4564 dev 0x40aa6054564b4564 ok] [77/0 eng 0x409f2a9bc5a7bc5c dev 0x409f2a9bc5a7bc5c ok] [101/0 eng 0x40a1c6b59385593a dev 0x40a1c6b59385593a ok] [215/0 eng 0x40a4941d4436d444 dev 0x40a4941d4436d444 ok] [326/0 eng 0x40b16445b42fdb43 dev 0x40b16445b42fdb43 ok] [341/0 eng 0x40a6e184f4e84f50 dev 0x40a6e184f4e84f50 ok] [361/0 eng 0x40b2aef98c8898c8 dev 0x40b2aef98c8898c8 ok] [369/0 eng 0x40a942eca599ca5a dev 0x40a942eca599ca5a ok] [377/0 eng 0x409efa9bc5a7bc5c dev 0x409efa9bc5a7bc5c ok] [36/0 eng 0x40b338f98c8898c8 dev 0x40b338f98c8898c8 ok] [96/0 eng 0x40a2aab59385593a dev 0x40a2aab59385593a ok] [149/0 eng 0x40af4dbc06fcc070 dev 0x40af4dbc06fcc070 ok] [220/0 eng 0x40b20c45b42fdb43 dev 0x40b20c45b42fdb43 ok] [239/0 eng 0x40a57c1d4436d444 dev 0x40a57c1d4436d444 ok] [375/0 eng 0x40b354f98c8898c8 dev 0x40b354f98c8898c8 ok] [397/0 eng 0x40b31cf98c8898c8 dev 0x40b31cf98c8898c8 ok] [400/0 eng 0x40b344f98c8898c8 dev 0x40b344f98c8898c8 ok] [444/0 eng 0x40a2eeb59385593a dev 0x40a2eeb59385593a ok] [456/0 eng 0x40b11191dbd71dbe dev 0x40b11191dbd71dbe ok] [458/0 eng 0x40afa1bc06fcc070 dev 0x40afa1bc06fcc070 ok] [482/0 eng 0x40aabeeca599ca5a dev 0x40aabeeca599ca5a ok] [9/0 eng 0x40b1b591dbd71dbe dev 0x40b1b591dbd71dbe ok] [39/0 eng 0x40b2d245b42fdb43 dev 0x40b2d245b42fdb43 ok] [112/0 eng 0x40a6941d4436d444 dev 0x40a6941d4436d444 ok] [140/0 eng 0x40abf2eca599ca5a dev 0x40abf2eca599ca5a ok] [159/0 eng 0x40b1bf91dbd71dbe dev 0x40b1bf91dbd71dbe ok] [267/0 eng 0x40a94184f4e84f50 dev 0x40a94184f4e84f50 ok] [365/0 eng 0x40a40ab59385593a dev 0x40a40ab59385593a ok] [378/0 eng 0x40a1394de2d3de2e dev 0x40a1394de2d3de2e ok] [66/0 eng 0x40aa2384f4e84f50 dev 0x40aa2384f4e84f50 ok] [78/0 eng 0x40b4b1f98c8898c8 dev 0x40b4b1f98c8898c8 ok] [90/0 eng 0x40aa4784f4e84f50 dev 0x40aa4784f4e84f50 ok] [194/0 eng 0x40b37745b42fdb43 dev 0x40b37745b42fdb43 ok] [256/0 eng 0x40a4d0b59385593a dev 0x40a4d0b59385593a ok] [285/0 eng 0x40a4f4b59385593a dev 0x40a4f4b59385593a ok] [309/0 eng 0x40b0352a2b25a2b2 dev 0x40b0352a2b25a2b2 ok] [29/0 eng 0x40b5b4f98c8898c8 dev 0x40b5b4f98c8898c8 ok] [62/0 eng 0x40b58ef98c8898c8 dev 0x40b58ef98c8898c8 ok] [118/0 eng 0x40a5f2b59385593a dev 0x40a5f2b59385593a ok] [176/0 eng 0x40add6eca599ca5a dev 0x40add6eca599ca5a ok] [186/0 eng 0x40b0562a2b25a2b2 dev 0x40b0562a2b25a2b2 ok] [205/0 eng 0x40a5eab59385593a dev 0x40a5eab59385593a ok] [459/0 eng 0x40a5fab59385593a dev 0x40a5fab59385593a ok] [15/0 eng 0x40b673f98c8898c8 dev 0x40b673f98c8898c8 ok] [107/0 eng 0x40b659f98c8898c8 dev 0x40b659f98c8898c8 ok] [124/0 eng 0x40b1032a2b25a2b2 dev 0x40b1032a2b25a2b2 ok] [146/0 eng 0x40a6c8b59385593a dev 0x40a6c8b59385593a ok] [293/0 eng 0x40a6ccb59385593a dev 0x40a6ccb59385593a ok] [308/0 eng 0x40b1352a2b25a2b2 dev 0x40b1352a2b25a2b2 ok] [312/0 eng 0x40b23bde037e6038 dev 0x40b23bde037e6038 ok] [320/0 eng 0x40a3fb4de2d3de2e dev 0x40a3fb4de2d3de2e ok] [340/0 eng 0x40b405a631a7e7d9 dev 0x40b405a631a7e7d9 ok] [383/0 eng 0x40b0f92a2b25a2b2 dev 0x40b0f92a2b25a2b2 ok] [423/0 eng 0x40a6d4b59385593a dev 0x40a6d4b59385593a ok] [4/0 eng 0x40aac01d4436d444 dev 0x40aac01d4436d444 ok] [32/0 eng 0x40b732f98c8898c8 dev 0x40b732f98c8898c8 ok] [95/0 eng 0x40b30cde037e6038 dev 0x40b30cde037e6038 ok] [150/0 eng 0x40b1802a2b25a2b2 dev 0x40b1802a2b25a2b2 ok] [154/0 eng 0x40b0297652cce52d dev 0x40b0297652cce52d ok] [160/0 eng 0x40b2f8de037e6038 dev 0x40b2f8de037e6038 ok] [163/0 eng 0x40b46d91dbd71dbe dev 0x40b46d91dbd71dbe ok] [252/0 eng 0x40aac01d4436d444 dev 0x40aac01d4436d444 ok] [258/0 eng 0x40aab81d4436d444 dev 0x40aab81d4436d444 ok] [288/0 eng 0x40a5114de2d3de2e dev 0x40a5114de2d3de2e ok] [349/0 eng 0x40a7f2b59385593a dev 0x40a7f2b59385593a ok] [450/0 eng 0x40b47191dbd71dbe dev 0x40b47191dbd71dbe ok] [471/0 eng 0x40b47f91dbd71dbe dev 0x40b47f91dbd71dbe ok] [33/0 eng 0x40b6af45b42fdb43 dev 0x40b6af45b42fdb43 ok] [70/0 eng 0x40a8f0b59385593a dev 0x40a8f0b59385593a ok] [93/0 eng 0x40b1067652cce52d dev 0x40b1067652cce52d ok] [164/0 eng 0x40a5e74de2d3de2e dev 0x40a5e74de2d3de2e ok] [183/0 eng 0x40b53691dbd71dbe dev 0x40b53691dbd71dbe ok] [200/0 eng 0x40b0ca7652cce52d dev 0x40b0ca7652cce52d ok] [234/0 eng 0x40a8e4b59385593a dev 0x40a8e4b59385593a ok] [242/0 eng 0x40b2272a2b25a2b2 dev 0x40b2272a2b25a2b2 ok] [249/0 eng 0x40b2272a2b25a2b2 dev 0x40b2272a2b25a2b2 ok] [370/0 eng 0x40b23b2a2b25a2b2 dev 0x40b23b2a2b25a2b2 ok] [13/0 eng 0x40b8c3f98c8898c8 dev 0x40b8c3f98c8898c8 ok] [69/0 eng 0x40a9ecb59385593a dev 0x40a9ecb59385593a ok] [80/0 eng 0x40b76145b42fdb43 dev 0x40b76145b42fdb43 ok] [153/0 eng 0x40b8e3f98c8898c8 dev 0x40b8e3f98c8898c8 ok] [177/0 eng 0x40b2ef2a2b25a2b2 dev 0x40b2ef2a2b25a2b2 ok] [227/0 eng 0x40b75b45b42fdb43 dev 0x40b75b45b42fdb43 ok] [263/0 eng 0x40acf21d4436d444 dev 0x40acf21d4436d444 ok] [339/0 eng 0x40b2d52a2b25a2b2 dev 0x40b2d52a2b25a2b2 ok] [384/0 eng 0x40b8cbf98c8898c8 dev 0x40b8cbf98c8898c8 ok] [435/0 eng 0x40ad0e1d4436d444 dev 0x40ad0e1d4436d444 ok] [436/0 eng 0x40b5e891dbd71dbe dev 0x40b5e891dbd71dbe ok] [474/0 eng 0x40a9ecb59385593a dev 0x40a9ecb59385593a ok] [73/0 eng 0x40b521de037e6038 dev 0x40b521de037e6038 ok] [305/0 eng 0x40b81945b42fdb43 dev 0x40b81945b42fdb43 ok] [372/0 eng 0x40b079c27a7427a8 dev 0x40b079c27a7427a8 ok] [388/0 eng 0x40b81b45b42fdb43 dev 0x40b81b45b42fdb43 ok] [408/0 eng 0x40b3832a2b25a2b2 dev 0x40b3832a2b25a2b2 ok] [461/0 eng 0x40b99ff98c8898c8 dev 0x40b99ff98c8898c8 ok] [463/0 eng 0x40a8274de2d3de2e dev 0x40a8274de2d3de2e ok] [487/0 eng 0x40adf61d4436d444 dev 0x40adf61d4436d444 ok] [178/0 eng 0x40ba51f98c8898c8 dev 0x40ba51f98c8898c8 ok] [190/0 eng 0x40b74691dbd71dbe dev 0x40b74691dbd71dbe ok] [191/0 eng 0x40b8bd45b42fdb43 dev 0x40b8bd45b42fdb43 ok] [278/0 eng 0x40b117c27a7427a8 dev 0x40b117c27a7427a8 ok] [401/0 eng 0x40a90b4de2d3de2e dev 0x40a90b4de2d3de2e ok] [418/0 eng 0x40b5bbde037e6038 dev 0x40b5bbde037e6038 ok] [76/0 eng 0x40bb13f98c8898c8 dev 0x40bb13f98c8898c8 ok] [266/0 eng 0x40ad2cb59385593a dev 0x40ad2cb59385593a ok] [364/0 eng 0x40b7f091dbd71dbe dev 0x40b7f091dbd71dbe ok] [376/0 eng 0x40bb13f98c8898c8 dev 0x40bb13f98c8898c8 ok] [440/0 eng 0x40ad34b59385593a dev 0x40ad34b59385593a ok] [120/0 eng 0x40bbccf98c8898c8 device: not created yet (deferred to the next transition)] [137/0 eng 0x40ab254de2d3de2e device: not created yet (deferred to the next transition)] [260/0 eng 0x40b3e57652cce52d device: not created yet (deferred to the next transition)] [265/0 eng 0x40ab254de2d3de2e device: not created yet (deferred to the next transition)] [306/0 eng 0x40ae4eb59385593a device: not created yet (deferred to the next transition)] [409/0 eng 0x40b0bc0ea21b6a22 device: not created yet (deferred to the next transition)] [445/0 eng 0x40b3e57652cce52d device: not created yet (deferred to the next transition)]
TICK boundary 15 engine_tick 18: dev_hash 0x4ca5e567734ee805 engine_hash 0x4ca5e567734ee805 match=yes | claims 985 | dev_claims_total 6421 | live_attacks 114 | engine_attacks 121
INIT_ATTACK at boundary 16 (engine tick 18) slot 114: owner=120 target=0 troops_bits=0x40bbccf98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 115: owner=137 target=0 troops_bits=0x40ab254de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 116: owner=260 target=0 troops_bits=0x40b3e57652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 117: owner=265 target=0 troops_bits=0x40ab254de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 118: owner=306 target=0 troops_bits=0x40ae4eb59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 119: owner=409 target=0 troops_bits=0x40b0bc0ea21b6a22 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 16 (engine tick 18) slot 120: owner=445 target=0 troops_bits=0x40b3e57652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
