# ofcuda_matrix cell onion n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/onion_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/onion_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/onion (512x512, land 210555 from BYTES)
# engine land from manifest 210555
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0x0544019e73d55172 engine_boundary0_hash 0x0544019e73d55172 match yes
per-player owned sets match: yes
engine boundary0 owned_total 15655, port plane owned 15655
TROOPS boundary 23: [40/0 eng 0x409c856b270ab274 dev 0x409c856b270ab274 ok] [142/0 eng 0x40a7e1bc06fcc070 dev 0x40a7e1bc06fcc070 ok] [165/0 eng 0x40ab348b685fb686 dev 0x40ab348b685fb686 ok] [166/0 eng 0x40ab348b685fb686 dev 0x40ab348b685fb686 ok] [196/0 eng 0x40aebf26d04287a4 dev 0x40aebf26d04287a4 ok] [77/0 eng 0x409b6a9bc5a7bc5c dev 0x409b6a9bc5a7bc5c ok] [101/0 eng 0x409dfd6b270ab274 dev 0x409dfd6b270ab274 ok] [215/0 eng 0x40a1801d4436d444 dev 0x40a1801d4436d444 ok] [36/0 eng 0x40b112f98c8898c8 dev 0x40b112f98c8898c8 ok] [96/0 eng 0x40a002b59385593a dev 0x40a002b59385593a ok] [149/0 eng 0x40aa4dbc06fcc070 dev 0x40aa4dbc06fcc070 ok] [220/0 eng 0x40af7c8b685fb686 dev 0x40af7c8b685fb686 ok] [239/0 eng 0x40a77628d0a3720e dev 0x40a77628d0a3720e ok] [9/0 eng 0x40acf723b7ae3b7c dev 0x40acf723b7ae3b7c ok] [39/0 eng 0x40b29bef1652ff41 dev 0x40b29bef1652ff41 ok] [112/0 eng 0x40a4981d4436d444 dev 0x40a4981d4436d444 ok] [140/0 eng 0x40a76aeca599ca5a dev 0x40a76aeca599ca5a ok] [159/0 eng 0x40ab9f23b7ae3b7c dev 0x40ab9f23b7ae3b7c ok] [267/0 eng 0x40a51984f4e84f50 dev 0x40a51984f4e84f50 ok] [66/0 eng 0x40a83f84f4e84f50 dev 0x40a83f84f4e84f50 ok] [78/0 eng 0x40b167f98c8898c8 dev 0x40b167f98c8898c8 ok] [90/0 eng 0x40a63784f4e84f50 dev 0x40a63784f4e84f50 ok] [194/0 eng 0x40b07745b42fdb43 dev 0x40b07745b42fdb43 ok] [256/0 eng 0x40a4d1ba3863cb76 dev 0x40a4d1ba3863cb76 ok] [285/0 eng 0x40a1f4b59385593a dev 0x40a1f4b59385593a ok] [309/0 eng 0x40aaa254564b4564 dev 0x40aaa254564b4564 ok] [29/0 eng 0x40b1eaf98c8898c8 dev 0x40b1eaf98c8898c8 ok] [62/0 eng 0x40b1eaf98c8898c8 dev 0x40b1eaf98c8898c8 ok] [118/0 eng 0x40a2e2b59385593a dev 0x40a2e2b59385593a ok] [176/0 eng 0x40a95eeca599ca5a dev 0x40a95eeca599ca5a ok] [186/0 eng 0x40ab5054564b4564 dev 0x40ab5054564b4564 ok] [205/0 eng 0x40a2e2b59385593a dev 0x40a2e2b59385593a ok] [15/0 eng 0x40b2b9f98c8898c8 dev 0x40b2b9f98c8898c8 ok] [107/0 eng 0x40b291f98c8898c8 dev 0x40b291f98c8898c8 ok] [124/0 eng 0x40ad4654564b4564 dev 0x40ad4654564b4564 ok] [146/0 eng 0x40a3b8b59385593a dev 0x40a3b8b59385593a ok] [383/0 eng 0x40b15120bd581e7d dev 0x40b15120bd581e7d ok] [4/0 eng 0x40a6e01d4436d444 dev 0x40a6e01d4436d444 ok] [32/0 eng 0x40b344f98c8898c8 dev 0x40b344f98c8898c8 ok] [95/0 eng 0x40aff5bc06fcc070 dev 0x40aff5bc06fcc070 ok] [150/0 eng 0x40adec54564b4564 dev 0x40adec54564b4564 ok] [154/0 eng 0x40ab9aeca599ca5a dev 0x40ab9aeca599ca5a ok] [160/0 eng 0x40aff5bc06fcc070 dev 0x40aff5bc06fcc070 ok] [163/0 eng 0x40b14b91dbd71dbe dev 0x40b14b91dbd71dbe ok] [252/0 eng 0x40a8481d4436d444 dev 0x40a8481d4436d444 ok] [258/0 eng 0x40a6e01d4436d444 dev 0x40a6e01d4436d444 ok] [288/0 eng 0x40a3854de2d3de2e dev 0x40a3854de2d3de2e ok] [33/0 eng 0x40b2e745b42fdb43 dev 0x40b2e745b42fdb43 ok] [70/0 eng 0x40a594b59385593a dev 0x40a594b59385593a ok] [93/0 eng 0x40acb8eca599ca5a dev 0x40acb8eca599ca5a ok] [164/0 eng 0x40a2fb4de2d3de2e dev 0x40a2fb4de2d3de2e ok] [183/0 eng 0x40b1ee91dbd71dbe dev 0x40b1ee91dbd71dbe ok] [200/0 eng 0x40acb8eca599ca5a dev 0x40acb8eca599ca5a ok] [234/0 eng 0x40a5b8b59385593a dev 0x40a5b8b59385593a ok] [242/0 eng 0x40af5254564b4564 dev 0x40af5254564b4564 ok] [249/0 eng 0x40b0292a2b25a2b2 dev 0x40b0292a2b25a2b2 ok] [13/0 eng 0x40b4cff98c8898c8 dev 0x40b4cff98c8898c8 ok] [69/0 eng 0x40a66cb59385593a dev 0x40a66cb59385593a ok] [80/0 eng 0x40b3cb45b42fdb43 dev 0x40b3cb45b42fdb43 ok] [153/0 eng 0x40b42bf98c8898c8 dev 0x40b42bf98c8898c8 ok] [177/0 eng 0x40b0392a2b25a2b2 dev 0x40b0392a2b25a2b2 ok] [227/0 eng 0x40b3cb45b42fdb43 dev 0x40b3cb45b42fdb43 ok] [263/0 eng 0x40a9061d4436d444 dev 0x40a9061d4436d444 ok] [73/0 eng 0x40b1f1de037e6038 dev 0x40b1f1de037e6038 ok] [178/0 eng 0x40b72ff98c8898c8 dev 0x40b72ff98c8898c8 ok] [190/0 eng 0x40b40a91dbd71dbe dev 0x40b40a91dbd71dbe ok] [191/0 eng 0x40b53f45b42fdb43 dev 0x40b53f45b42fdb43 ok] [278/0 eng 0x40adaf84f4e84f50 dev 0x40adaf84f4e84f50 ok] [76/0 eng 0x40b727f98c8898c8 dev 0x40b727f98c8898c8 ok] [266/0 eng 0x40aa44b59385593a dev 0x40aa44b59385593a ok] [120/0 eng 0x40b80cf98c8898c8 dev 0x40b80cf98c8898c8 ok] [137/0 eng 0x40a7dd4de2d3de2e dev 0x40a7dd4de2d3de2e ok] [260/0 eng 0x40b12d7652cce52d dev 0x40b12d7652cce52d ok] [265/0 eng 0x40a7f54de2d3de2e dev 0x40a7f54de2d3de2e ok] [306/0 eng 0x40aa8eb59385593a dev 0x40aa8eb59385593a ok] [111/0 eng 0x40b095c27a7427a8 dev 0x40b095c27a7427a8 ok] [131/0 eng 0x40b8f1f98c8898c8 dev 0x40b8f1f98c8898c8 ok] [243/0 eng 0x40b6c091dbd71dbe dev 0x40b6c091dbd71dbe ok] [268/0 eng 0x40b94ff98c8898c8 dev 0x40b94ff98c8898c8 ok] [23/0 eng 0x40b156c27a7427a8 dev 0x40b156c27a7427a8 ok] [50/0 eng 0x40b4142a2b25a2b2 dev 0x40b4142a2b25a2b2 ok] [98/0 eng 0x40b81a45b42fdb43 dev 0x40b81a45b42fdb43 ok] [210/0 eng 0x40b14e146851b907 dev 0x40b14e146851b907 ok] [224/0 eng 0x40b4142a2b25a2b2 dev 0x40b4142a2b25a2b2 ok] [338/0 eng 0x40b84245b42fdb43 dev 0x40b84245b42fdb43 ok] [108/0 eng 0x40b3647652cce52d dev 0x40b3647652cce52d ok] [109/0 eng 0x40b1e7c27a7427a8 dev 0x40b1e7c27a7427a8 ok] [138/0 eng 0x40adccb59385593a dev 0x40adccb59385593a ok] [235/0 eng 0x40b1180a035443d6 dev 0x40b1180a035443d6 ok] [274/0 eng 0x40b3587652cce52d dev 0x40b3587652cce52d ok] [42/0 eng 0x40b1080ea21b6a22 dev 0x40b1080ea21b6a22 ok] [134/0 eng 0x40b26cc27a7427a8 dev 0x40b26cc27a7427a8 ok] [169/0 eng 0x40af16b59385593a dev 0x40af16b59385593a ok] [195/0 eng 0x40abed4de2d3de2e dev 0x40abed4de2d3de2e ok] [208/0 eng 0x40af16b59385593a dev 0x40af16b59385593a ok] [310/0 eng 0x40abed4de2d3de2e dev 0x40abed4de2d3de2e ok] [85/0 eng 0x40b18e0ea21b6a22 dev 0x40b18e0ea21b6a22 ok] [119/0 eng 0x40ba9e45b42fdb43 dev 0x40ba9e45b42fdb43 ok] [141/0 eng 0x40b78cde037e6038 dev 0x40b78cde037e6038 ok] [162/0 eng 0x40b91591dbd71dbe dev 0x40b91591dbd71dbe ok] [206/0 eng 0x40b91591dbd71dbe dev 0x40b91591dbd71dbe ok] [226/0 eng 0x40b91591dbd71dbe dev 0x40b91591dbd71dbe ok] [280/0 eng 0x40b01d5ac9c2ac9d dev 0x40b01d5ac9c2ac9d ok] [99/0 eng 0x40b9d791dbd71dbe dev 0x40b9d791dbd71dbe ok] [151/0 eng 0x40b3c0c27a7427a8 dev 0x40b3c0c27a7427a8 ok] [238/0 eng 0x40b84ede037e6038 dev 0x40b84ede037e6038 ok] [248/0 eng 0x40aeec7917519610 dev 0x40aeec7917519610 ok] [24/0 eng 0x40b2ca0ea21b6a22 dev 0x40b2ca0ea21b6a22 ok] [52/0 eng 0x40b2ca0ea21b6a22 dev 0x40b2ca0ea21b6a22 ok] [63/0 eng 0x40af594de2d3de2e dev 0x40af594de2d3de2e ok] [188/0 eng 0x40b1415ac9c2ac9d dev 0x40b1415ac9c2ac9d ok] [254/0 eng 0x40b5e77652cce52d dev 0x40b5e77652cce52d ok] [277/0 eng 0x40b1415ac9c2ac9d dev 0x40b1415ac9c2ac9d ok] [14/0 eng 0x40b9bade037e6038 device: not created yet (deferred to the next transition)] [147/0 eng 0x40b9bade037e6038 device: not created yet (deferred to the next transition)] [204/0 eng 0x40b3680ea21b6a22 device: not created yet (deferred to the next transition)] [219/0 eng 0x40bce445b42fdb43 device: not created yet (deferred to the next transition)] [232/0 eng 0x40bce445b42fdb43 device: not created yet (deferred to the next transition)] [246/0 eng 0x40bce445b42fdb43 device: not created yet (deferred to the next transition)]
TICK boundary 23 engine_tick 26: dev_hash 0x0edebf012590a594 engine_hash 0x0edebf012590a594 match=yes | claims 837 | dev_claims_total 8606 | live_attacks 113 | engine_attacks 119
INIT_ATTACK at boundary 24 (engine tick 26) slot 113: owner=14 target=0 troops_bits=0x40b9bade037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 24 (engine tick 26) slot 114: owner=147 target=0 troops_bits=0x40b9bade037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 24 (engine tick 26) slot 115: owner=204 target=0 troops_bits=0x40b3680ea21b6a22 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 24 (engine tick 26) slot 116: owner=219 target=0 troops_bits=0x40bce445b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 24 (engine tick 26) slot 117: owner=232 target=0 troops_bits=0x40bce445b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 24 (engine tick 26) slot 118: owner=246 target=0 troops_bits=0x40bce445b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 24: [40/0 eng 0x409bc56b270ab274 dev 0x409bc56b270ab274 ok] [142/0 eng 0x40a739bc06fcc070 dev 0x40a739bc06fcc070 ok] [165/0 eng 0x40aa5c8b685fb686 dev 0x40aa5c8b685fb686 ok] [166/0 eng 0x40aa5c8b685fb686 dev 0x40aa5c8b685fb686 ok] [196/0 eng 0x40ae2f26d04287a4 dev 0x40ae2f26d04287a4 ok] [77/0 eng 0x409ada9bc5a7bc5c dev 0x409ada9bc5a7bc5c ok] [101/0 eng 0x409d3d6b270ab274 dev 0x409d3d6b270ab274 ok] [215/0 eng 0x40a1201d4436d444 dev 0x40a1201d4436d444 ok] [36/0 eng 0x40b0b2f98c8898c8 dev 0x40b0b2f98c8898c8 ok] [96/0 eng 0x409f456b270ab274 dev 0x409f456b270ab274 ok] [149/0 eng 0x40a9a9bc06fcc070 dev 0x40a9a9bc06fcc070 ok] [220/0 eng 0x40aed48b685fb686 dev 0x40aed48b685fb686 ok] [239/0 eng 0x40a72e28d0a3720e dev 0x40a72e28d0a3720e ok] [9/0 eng 0x40ac3723b7ae3b7c dev 0x40ac3723b7ae3b7c ok] [39/0 eng 0x40b247ef1652ff41 dev 0x40b247ef1652ff41 ok] [112/0 eng 0x40a4381d4436d444 dev 0x40a4381d4436d444 ok] [140/0 eng 0x40a6daeca599ca5a dev 0x40a6daeca599ca5a ok] [159/0 eng 0x40aabf23b7ae3b7c dev 0x40aabf23b7ae3b7c ok] [267/0 eng 0x40a48984f4e84f50 dev 0x40a48984f4e84f50 ok] [66/0 eng 0x40a7ef84f4e84f50 dev 0x40a7ef84f4e84f50 ok] [78/0 eng 0x40b0eff98c8898c8 dev 0x40b0eff98c8898c8 ok] [90/0 eng 0x40a5a784f4e84f50 dev 0x40a5a784f4e84f50 ok] [194/0 eng 0x40b01f45b42fdb43 dev 0x40b01f45b42fdb43 ok] [256/0 eng 0x40a489ba3863cb76 dev 0x40a489ba3863cb76 ok] [285/0 eng 0x40a194b59385593a dev 0x40a194b59385593a ok] [309/0 eng 0x40a9f254564b4564 dev 0x40a9f254564b4564 ok] [29/0 eng 0x40b166f98c8898c8 dev 0x40b166f98c8898c8 ok] [62/0 eng 0x40b166f98c8898c8 dev 0x40b166f98c8898c8 ok] [118/0 eng 0x40a282b59385593a dev 0x40a282b59385593a ok] [176/0 eng 0x40a8b6eca599ca5a dev 0x40a8b6eca599ca5a ok] [186/0 eng 0x40aa9054564b4564 dev 0x40aa9054564b4564 ok] [205/0 eng 0x40a282b59385593a dev 0x40a282b59385593a ok] [15/0 eng 0x40b23df98c8898c8 dev 0x40b23df98c8898c8 ok] [107/0 eng 0x40b201f98c8898c8 dev 0x40b201f98c8898c8 ok] [124/0 eng 0x40acbe54564b4564 dev 0x40acbe54564b4564 ok] [146/0 eng 0x40a358b59385593a dev 0x40a358b59385593a ok] [383/0 eng 0x40b11520bd581e7d dev 0x40b11520bd581e7d ok] [4/0 eng 0x40a6501d4436d444 dev 0x40a6501d4436d444 ok] [32/0 eng 0x40b2b4f98c8898c8 dev 0x40b2b4f98c8898c8 ok] [95/0 eng 0x40af1dbc06fcc070 dev 0x40af1dbc06fcc070 ok] [150/0 eng 0x40ad4454564b4564 dev 0x40ad4454564b4564 ok] [154/0 eng 0x40aaf2eca599ca5a dev 0x40aaf2eca599ca5a ok] [160/0 eng 0x40af1dbc06fcc070 dev 0x40af1dbc06fcc070 ok] [163/0 eng 0x40b0e791dbd71dbe dev 0x40b0e791dbd71dbe ok] [252/0 eng 0x40a7fc1d4436d444 dev 0x40a7fc1d4436d444 ok] [258/0 eng 0x40a6501d4436d444 dev 0x40a6501d4436d444 ok] [288/0 eng 0x40a3454de2d3de2e dev 0x40a3454de2d3de2e ok] [33/0 eng 0x40b26f45b42fdb43 dev 0x40b26f45b42fdb43 ok] [70/0 eng 0x40a51cb59385593a dev 0x40a51cb59385593a ok] [93/0 eng 0x40ac28eca599ca5a dev 0x40ac28eca599ca5a ok] [164/0 eng 0x40a29b4de2d3de2e dev 0x40a29b4de2d3de2e ok] [183/0 eng 0x40b17691dbd71dbe dev 0x40b17691dbd71dbe ok] [200/0 eng 0x40ac28eca599ca5a dev 0x40ac28eca599ca5a ok] [234/0 eng 0x40a550b59385593a dev 0x40a550b59385593a ok] [242/0 eng 0x40ae9254564b4564 dev 0x40ae9254564b4564 ok] [249/0 eng 0x40afc254564b4564 dev 0x40afc254564b4564 ok] [13/0 eng 0x40b43ff98c8898c8 dev 0x40b43ff98c8898c8 ok] [69/0 eng 0x40a5f4b59385593a dev 0x40a5f4b59385593a ok] [80/0 eng 0x40b35345b42fdb43 dev 0x40b35345b42fdb43 ok] [153/0 eng 0x40b383f98c8898c8 dev 0x40b383f98c8898c8 ok] [177/0 eng 0x40afb254564b4564 dev 0x40afb254564b4564 ok] [227/0 eng 0x40b35345b42fdb43 dev 0x40b35345b42fdb43 ok] [263/0 eng 0x40a8761d4436d444 dev 0x40a8761d4436d444 ok] [73/0 eng 0x40b185de037e6038 dev 0x40b185de037e6038 ok] [178/0 eng 0x40b6cbf98c8898c8 dev 0x40b6cbf98c8898c8 ok] [190/0 eng 0x40b39291dbd71dbe dev 0x40b39291dbd71dbe ok] [191/0 eng 0x40b4bb45b42fdb43 dev 0x40b4bb45b42fdb43 ok] [278/0 eng 0x40ad1f84f4e84f50 dev 0x40ad1f84f4e84f50 ok] [76/0 eng 0x40b6a3f98c8898c8 dev 0x40b6a3f98c8898c8 ok] [266/0 eng 0x40a9e4b59385593a dev 0x40a9e4b59385593a ok] [120/0 eng 0x40b788f98c8898c8 dev 0x40b788f98c8898c8 ok] [137/0 eng 0x40a7654de2d3de2e dev 0x40a7654de2d3de2e ok] [260/0 eng 0x40b0cd7652cce52d dev 0x40b0cd7652cce52d ok] [265/0 eng 0x40a79d4de2d3de2e dev 0x40a79d4de2d3de2e ok] [306/0 eng 0x40aa16b59385593a dev 0x40aa16b59385593a ok] [111/0 eng 0x40b041c27a7427a8 dev 0x40b041c27a7427a8 ok] [131/0 eng 0x40b86df98c8898c8 dev 0x40b86df98c8898c8 ok] [243/0 eng 0x40b66491dbd71dbe dev 0x40b66491dbd71dbe ok] [268/0 eng 0x40b8dbf98c8898c8 dev 0x40b8dbf98c8898c8 ok] [23/0 eng 0x40b116c27a7427a8 dev 0x40b116c27a7427a8 ok] [50/0 eng 0x40b3b42a2b25a2b2 dev 0x40b3b42a2b25a2b2 ok] [98/0 eng 0x40b78a45b42fdb43 dev 0x40b78a45b42fdb43 ok] [210/0 eng 0x40b11e146851b907 dev 0x40b11e146851b907 ok] [224/0 eng 0x40b3b42a2b25a2b2 dev 0x40b3b42a2b25a2b2 ok] [338/0 eng 0x40b7be45b42fdb43 dev 0x40b7be45b42fdb43 ok] [108/0 eng 0x40b3147652cce52d dev 0x40b3147652cce52d ok] [109/0 eng 0x40b193c27a7427a8 dev 0x40b193c27a7427a8 ok] [138/0 eng 0x40ad3cb59385593a dev 0x40ad3cb59385593a ok] [235/0 eng 0x40b1000a035443d6 dev 0x40b1000a035443d6 ok] [274/0 eng 0x40b3047652cce52d dev 0x40b3047652cce52d ok] [42/0 eng 0x40b0d00ea21b6a22 dev 0x40b0d00ea21b6a22 ok] [134/0 eng 0x40b20cc27a7427a8 dev 0x40b20cc27a7427a8 ok] [169/0 eng 0x40ae9eb59385593a dev 0x40ae9eb59385593a ok] [195/0 eng 0x40ab754de2d3de2e dev 0x40ab754de2d3de2e ok] [208/0 eng 0x40ae9eb59385593a dev 0x40ae9eb59385593a ok] [310/0 eng 0x40ab754de2d3de2e dev 0x40ab754de2d3de2e ok] [85/0 eng 0x40b1460ea21b6a22 dev 0x40b1460ea21b6a22 ok] [119/0 eng 0x40ba2645b42fdb43 dev 0x40ba2645b42fdb43 ok] [141/0 eng 0x40b72cde037e6038 dev 0x40b72cde037e6038 ok] [162/0 eng 0x40b8a991dbd71dbe dev 0x40b8a991dbd71dbe ok] [206/0 eng 0x40b8a991dbd71dbe dev 0x40b8a991dbd71dbe ok] [226/0 eng 0x40b8a991dbd71dbe dev 0x40b8a991dbd71dbe ok] [280/0 eng 0x40afaab59385593a dev 0x40afaab59385593a ok] [99/0 eng 0x40b96b91dbd71dbe dev 0x40b96b91dbd71dbe ok] [151/0 eng 0x40b378c27a7427a8 dev 0x40b378c27a7427a8 ok] [238/0 eng 0x40b7e2de037e6038 dev 0x40b7e2de037e6038 ok] [248/0 eng 0x40ae8c7917519610 dev 0x40ae8c7917519610 ok] [24/0 eng 0x40b2820ea21b6a22 dev 0x40b2820ea21b6a22 ok] [52/0 eng 0x40b2820ea21b6a22 dev 0x40b2820ea21b6a22 ok] [63/0 eng 0x40aee14de2d3de2e dev 0x40aee14de2d3de2e ok] [188/0 eng 0x40b0f95ac9c2ac9d dev 0x40b0f95ac9c2ac9d ok] [254/0 eng 0x40b5937652cce52d dev 0x40b5937652cce52d ok] [277/0 eng 0x40b0f95ac9c2ac9d dev 0x40b0f95ac9c2ac9d ok] [14/0 eng 0x40b95ade037e6038 dev 0x40b95ade037e6038 ok] [147/0 eng 0x40b95ade037e6038 dev 0x40b95ade037e6038 ok] [204/0 eng 0x40b3200ea21b6a22 dev 0x40b3200ea21b6a22 ok] [219/0 eng 0x40bc7845b42fdb43 dev 0x40bc7845b42fdb43 ok] [232/0 eng 0x40bc7845b42fdb43 dev 0x40bc7845b42fdb43 ok] [246/0 eng 0x40bc8245b42fdb43 dev 0x40bc8245b42fdb43 ok] [20/0 eng 0x40b552c27a7427a8 device: not created yet (deferred to the next transition)] [129/0 eng 0x40b3be0ea21b6a22 device: not created yet (deferred to the next transition)] [281/0 eng 0x40b3ad733c95de0f device: not created yet (deferred to the next transition)]
TICK boundary 24 engine_tick 27: dev_hash 0x5ca022081e51350d engine_hash 0x5ca022081e51350d match=yes | claims 891 | dev_claims_total 9497 | live_attacks 119 | engine_attacks 122
INIT_ATTACK at boundary 25 (engine tick 27) slot 119: owner=20 target=0 troops_bits=0x40b552c27a7427a8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 25 (engine tick 27) slot 120: owner=129 target=0 troops_bits=0x40b3be0ea21b6a22 heap_len=28 border_len=20 heap_peak=28 (device-computed)
INIT_ATTACK at boundary 25 (engine tick 27) slot 121: owner=281 target=0 troops_bits=0x40b3ad733c95de0f heap_len=16 border_len=12 heap_peak=16 (device-computed)
